"ID" "block" "cond" "N" "accuracy" "sd" "se" "ci"
"2194" 147 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2195" 147 5 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2196" 147 6 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2197" 147 7 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2198" 147 8 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2199" 147 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2200" 147 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2201" 147 11 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2202" 147 12 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2203" 147 13 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2204" 147 14 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2205" 147 15 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2206" 148 1 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"2207" 148 2 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2208" 148 3 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2209" 148 4 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2210" 148 5 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2211" 148 6 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2212" 148 7 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2213" 148 8 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2214" 148 9 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2215" 148 10 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2216" 148 11 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2217" 148 12 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2218" 148 13 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2219" 148 14 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2220" 148 15 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2221" 149 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2222" 149 2 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2223" 149 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2224" 149 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2225" 149 5 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2226" 149 6 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2227" 149 7 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2228" 149 8 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2229" 149 9 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2230" 149 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2231" 149 11 "rep" 15 1 0 0 0
"2232" 149 12 "rep" 15 1 0 0 0
"2233" 149 13 "rep" 15 1 0 0 0
"2234" 149 14 "rep" 15 1 0 0 0
"2235" 149 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2236" 150 1 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"2237" 150 2 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2238" 150 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2239" 150 4 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2240" 150 5 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2241" 150 6 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2242" 150 7 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2243" 150 8 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2244" 150 9 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2245" 150 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2246" 150 11 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2247" 150 12 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2248" 150 13 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2249" 150 14 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2250" 150 15 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2251" 151 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2252" 151 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2253" 151 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2254" 151 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2255" 151 5 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2256" 151 6 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2257" 151 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2258" 151 8 "rep" 15 1 0 0 0
"2259" 151 9 "rep" 15 1 0 0 0
"2260" 151 10 "rep" 15 1 0 0 0
"2261" 151 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2262" 151 12 "rep" 15 1 0 0 0
"2263" 151 13 "rep" 15 1 0 0 0
"2264" 151 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2265" 151 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2266" 152 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2267" 152 2 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2268" 152 3 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2269" 152 4 "rep" 15 1 0 0 0
"2270" 152 5 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2271" 152 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2272" 152 7 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2273" 152 8 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2274" 152 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2275" 152 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2276" 152 11 "rep" 15 1 0 0 0
"2277" 152 12 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2278" 152 13 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2279" 152 14 "rep" 15 1 0 0 0
"2280" 152 15 "rep" 15 1 0 0 0
"2281" 153 1 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2282" 153 2 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2283" 153 3 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2284" 153 4 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2285" 153 5 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2286" 153 6 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2287" 153 7 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2288" 153 8 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2289" 153 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2290" 153 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2291" 153 11 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2292" 153 12 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2293" 153 13 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2294" 153 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2295" 153 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2296" 154 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2297" 154 2 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2298" 154 3 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2299" 154 4 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2300" 154 5 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2301" 154 6 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2302" 154 7 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2303" 154 8 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2304" 154 9 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2305" 154 10 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2306" 154 11 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2307" 154 12 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2308" 154 13 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2309" 154 14 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2310" 154 15 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2311" 155 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2312" 155 2 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2313" 155 3 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2314" 155 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2315" 155 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2316" 155 6 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2317" 155 7 "rep" 15 1 0 0 0
"2318" 155 8 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2319" 155 9 "rep" 15 1 0 0 0
"2320" 155 10 "rep" 15 1 0 0 0
"2321" 155 11 "rep" 15 1 0 0 0
"2322" 155 12 "rep" 15 1 0 0 0
"2323" 155 13 "rep" 15 1 0 0 0
"2324" 155 14 "rep" 15 1 0 0 0
"2325" 155 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2326" 156 1 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2327" 156 2 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2328" 156 3 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2329" 156 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2330" 156 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2331" 156 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2332" 156 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2333" 156 8 "rep" 15 1 0 0 0
"2334" 156 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2335" 156 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2336" 156 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2337" 156 12 "rep" 15 1 0 0 0
"2338" 156 13 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2339" 156 14 "rep" 15 1 0 0 0
"2340" 156 15 "rep" 15 1 0 0 0
"2341" 157 1 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2342" 157 2 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2343" 157 3 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2344" 157 4 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2345" 157 5 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2346" 157 6 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2347" 157 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2348" 157 8 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2349" 157 9 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2350" 157 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2351" 157 11 "rep" 15 1 0 0 0
"2352" 157 12 "rep" 15 1 0 0 0
"2353" 157 13 "rep" 15 1 0 0 0
"2354" 157 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2355" 157 15 "rep" 15 1 0 0 0
"2356" 158 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2357" 158 2 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2358" 158 3 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2359" 158 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2360" 158 5 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2361" 158 6 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2362" 158 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2363" 158 8 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2364" 158 9 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2365" 158 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2366" 158 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2367" 158 12 "rep" 15 1 0 0 0
"2368" 158 13 "rep" 15 1 0 0 0
"2369" 158 14 "rep" 15 1 0 0 0
"2370" 158 15 "rep" 15 1 0 0 0
"2371" 159 1 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2372" 159 2 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2373" 159 3 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2374" 159 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2375" 159 5 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2376" 159 6 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2377" 159 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2378" 159 8 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2379" 159 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2380" 159 10 "rep" 15 1 0 0 0
"2381" 159 11 "rep" 15 1 0 0 0
"2382" 159 12 "rep" 15 1 0 0 0
"2383" 159 13 "rep" 15 1 0 0 0
"2384" 159 14 "rep" 15 1 0 0 0
"2385" 159 15 "rep" 15 1 0 0 0
"2386" 160 1 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2387" 160 2 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2388" 160 3 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2389" 160 4 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2390" 160 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2391" 160 6 "rep" 15 1 0 0 0
"2392" 160 7 "rep" 15 1 0 0 0
"2393" 160 8 "rep" 15 1 0 0 0
"2394" 160 9 "rep" 15 1 0 0 0
"2395" 160 10 "rep" 15 1 0 0 0
"2396" 160 11 "rep" 15 1 0 0 0
"2397" 160 12 "rep" 15 1 0 0 0
"2398" 160 13 "rep" 15 1 0 0 0
"2399" 160 14 "rep" 15 1 0 0 0
"2400" 160 15 "rep" 15 1 0 0 0
"2401" 161 1 "rep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429
"2402" 161 2 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2403" 161 3 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2404" 161 4 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2405" 161 5 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"2406" 161 6 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2407" 161 7 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2408" 161 8 "rep" 15 0.2 0.414039335605413 0.10690449676497 0.229287341540059
"2409" 161 9 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2410" 161 10 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199
"2411" 161 11 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2412" 161 12 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2413" 161 13 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2414" 161 14 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2415" 161 15 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2416" 162 1 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2417" 162 2 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2418" 162 3 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2419" 162 4 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2420" 162 5 "rep" 15 1 0 0 0
"2421" 162 6 "rep" 15 1 0 0 0
"2422" 162 7 "rep" 15 1 0 0 0
"2423" 162 8 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2424" 162 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2425" 162 10 "rep" 15 1 0 0 0
"2426" 162 11 "rep" 15 1 0 0 0
"2427" 162 12 "rep" 15 1 0 0 0
"2428" 162 13 "rep" 15 1 0 0 0
"2429" 162 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2430" 162 15 "rep" 15 1 0 0 0
"2431" 163 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2432" 163 2 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2433" 163 3 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2434" 163 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2435" 163 5 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2436" 163 6 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2437" 163 7 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2438" 163 8 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2439" 163 9 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2440" 163 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2441" 163 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2442" 163 12 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2443" 163 13 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2444" 163 14 "rep" 15 1 0 0 0
"2445" 163 15 "rep" 15 1 0 0 0
"2446" 164 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2447" 164 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2448" 164 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2449" 164 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2450" 164 5 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2451" 164 6 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2452" 164 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2453" 164 8 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2454" 164 9 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2455" 164 10 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2456" 164 11 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2457" 164 12 "rep" 15 1 0 0 0
"2458" 164 13 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2459" 164 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2460" 164 15 "rep" 15 1 0 0 0
"2461" 165 1 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2462" 165 2 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2463" 165 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2464" 165 4 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2465" 165 5 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2466" 165 6 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2467" 165 7 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2468" 165 8 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2469" 165 9 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2470" 165 10 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2471" 165 11 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2472" 165 12 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2473" 165 13 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2474" 165 14 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2475" 165 15 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2476" 166 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2477" 166 2 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2478" 166 3 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2479" 166 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2480" 166 5 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2481" 166 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2482" 166 7 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2483" 166 8 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2484" 166 9 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2485" 166 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2486" 166 11 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
"2487" 166 12 "rep" 15 1 0 0 0
"2488" 166 13 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2489" 166 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2490" 166 15 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2491" 167 1 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"2492" 167 2 "rep" 15 0.2 0.414039335605413 0.10690449676497 0.229287341540059
"2493" 167 3 "rep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353
"2494" 167 4 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2495" 167 5 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2496" 167 6 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2497" 167 7 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2498" 167 8 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2499" 167 9 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2500" 167 10 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815
"2501" 167 11 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815
"2502" 167 12 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2503" 167 13 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2504" 167 14 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904
"2505" 167 15 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2506" 168 1 "rep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904
"2507" 168 2 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199
"2508" 168 3 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353
"2509" 168 4 "rep" 15 1 0 0 0
"2510" 168 5 "rep" 15 1 0 0 0
"2511" 168 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2512" 168 7 "rep" 15 1 0 0 0
"2513" 168 8 "rep" 15 1 0 0 0
"2514" 168 9 "rep" 15 1 0 0 0
"2515" 168 10 "rep" 15 1 0 0 0
"2516" 168 11 "rep" 15 1 0 0 0
"2517" 168 12 "rep" 15 1 0 0 0
"2518" 168 13 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2519" 168 14 "rep" 15 1 0 0 0
"2520" 168 15 "rep" 15 1 0 0 0
"2521" 169 1 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429
"2522" 169 2 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452
"2523" 169 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059
