"ID" "block" "cond" "N" "accuracy" "sd" "se" "ci" "sub_name"
"528" 36 3 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep45.txt"
"529" 36 4 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep45.txt"
"530" 36 5 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep45.txt"
"531" 36 6 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep45.txt"
"532" 36 7 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep45.txt"
"533" 36 8 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep45.txt"
"534" 36 9 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep45.txt"
"535" 36 10 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep45.txt"
"536" 36 11 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep45.txt"
"537" 36 12 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep45.txt"
"538" 36 13 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep45.txt"
"539" 36 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep45.txt"
"540" 36 15 "nrep" 15 1 0 0 0 "polynrep45.txt"
"541" 37 1 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep47.txt"
"542" 37 2 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep47.txt"
"543" 37 3 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep47.txt"
"544" 37 4 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep47.txt"
"545" 37 5 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep47.txt"
"546" 37 6 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep47.txt"
"547" 37 7 "nrep" 15 1 0 0 0 "polynrep47.txt"
"548" 37 8 "nrep" 15 1 0 0 0 "polynrep47.txt"
"549" 37 9 "nrep" 15 1 0 0 0 "polynrep47.txt"
"550" 37 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep47.txt"
"551" 37 11 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep47.txt"
"552" 37 12 "nrep" 15 1 0 0 0 "polynrep47.txt"
"553" 37 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep47.txt"
"554" 37 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep47.txt"
"555" 37 15 "nrep" 15 1 0 0 0 "polynrep47.txt"
"556" 38 1 "nrep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep48.txt"
"557" 38 2 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep48.txt"
"558" 38 3 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep48.txt"
"559" 38 4 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep48.txt"
"560" 38 5 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep48.txt"
"561" 38 6 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep48.txt"
"562" 38 7 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep48.txt"
"563" 38 8 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep48.txt"
"564" 38 9 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep48.txt"
"565" 38 10 "nrep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep48.txt"
"566" 38 11 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep48.txt"
"567" 38 12 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep48.txt"
"568" 38 13 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep48.txt"
"569" 38 14 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep48.txt"
"570" 38 15 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep48.txt"
"571" 39 1 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep49.txt"
"572" 39 2 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep49.txt"
"573" 39 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep49.txt"
"574" 39 4 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep49.txt"
"575" 39 5 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep49.txt"
"576" 39 6 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep49.txt"
"577" 39 7 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep49.txt"
"578" 39 8 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep49.txt"
"579" 39 9 "nrep" 15 1 0 0 0 "polynrep49.txt"
"580" 39 10 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep49.txt"
"581" 39 11 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep49.txt"
"582" 39 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep49.txt"
"583" 39 13 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep49.txt"
"584" 39 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep49.txt"
"585" 39 15 "nrep" 15 1 0 0 0 "polynrep49.txt"
"586" 40 1 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep50.txt"
"587" 40 2 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep50.txt"
"588" 40 3 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep50.txt"
"589" 40 4 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep50.txt"
"590" 40 5 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep50.txt"
"591" 40 6 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep50.txt"
"592" 40 7 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep50.txt"
"593" 40 8 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep50.txt"
"594" 40 9 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep50.txt"
"595" 40 10 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep50.txt"
"596" 40 11 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep50.txt"
"597" 40 12 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep50.txt"
"598" 40 13 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep50.txt"
"599" 40 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep50.txt"
"600" 40 15 "nrep" 15 1 0 0 0 "polynrep50.txt"
"601" 41 1 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep52.txt"
"602" 41 2 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep52.txt"
"603" 41 3 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep52.txt"
"604" 41 4 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep52.txt"
"605" 41 5 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep52.txt"
"606" 41 6 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep52.txt"
"607" 41 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep52.txt"
"608" 41 8 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep52.txt"
"609" 41 9 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep52.txt"
"610" 41 10 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep52.txt"
"611" 41 11 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep52.txt"
"612" 41 12 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep52.txt"
"613" 41 13 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep52.txt"
"614" 41 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep52.txt"
"615" 41 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep52.txt"
"616" 42 1 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep53.txt"
"617" 42 2 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep53.txt"
"618" 42 3 "nrep" 15 1 0 0 0 "polynrep53.txt"
"619" 42 4 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep53.txt"
"620" 42 5 "nrep" 15 1 0 0 0 "polynrep53.txt"
"621" 42 6 "nrep" 15 1 0 0 0 "polynrep53.txt"
"622" 42 7 "nrep" 15 1 0 0 0 "polynrep53.txt"
"623" 42 8 "nrep" 15 1 0 0 0 "polynrep53.txt"
"624" 42 9 "nrep" 15 1 0 0 0 "polynrep53.txt"
"625" 42 10 "nrep" 15 1 0 0 0 "polynrep53.txt"
"626" 42 11 "nrep" 15 1 0 0 0 "polynrep53.txt"
"627" 42 12 "nrep" 15 1 0 0 0 "polynrep53.txt"
"628" 42 13 "nrep" 15 1 0 0 0 "polynrep53.txt"
"629" 42 14 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep53.txt"
"630" 42 15 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep53.txt"
"631" 43 1 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep6.txt"
"632" 43 2 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep6.txt"
"633" 43 3 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep6.txt"
"634" 43 4 "nrep" 15 1 0 0 0 "polynrep6.txt"
"635" 43 5 "nrep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep6.txt"
"636" 43 6 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep6.txt"
"637" 43 7 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep6.txt"
"638" 43 8 "nrep" 15 1 0 0 0 "polynrep6.txt"
"639" 43 9 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep6.txt"
"640" 43 10 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep6.txt"
"641" 43 11 "nrep" 15 1 0 0 0 "polynrep6.txt"
"642" 43 12 "nrep" 15 1 0 0 0 "polynrep6.txt"
"643" 43 13 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep6.txt"
"644" 43 14 "nrep" 15 1 0 0 0 "polynrep6.txt"
"645" 43 15 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep6.txt"
"646" 44 1 "nrep" 15 0.2 0.414039335605413 0.10690449676497 0.229287341540059 "polynrep7.txt"
"647" 44 2 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep7.txt"
"648" 44 3 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep7.txt"
"649" 44 4 "nrep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep7.txt"
"650" 44 5 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep7.txt"
"651" 44 6 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep7.txt"
"652" 44 7 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep7.txt"
"653" 44 8 "nrep" 15 1 0 0 0 "polynrep7.txt"
"654" 44 9 "nrep" 15 1 0 0 0 "polynrep7.txt"
"655" 44 10 "nrep" 15 1 0 0 0 "polynrep7.txt"
"656" 44 11 "nrep" 15 1 0 0 0 "polynrep7.txt"
"657" 44 12 "nrep" 15 1 0 0 0 "polynrep7.txt"
"658" 44 13 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep7.txt"
"659" 44 14 "nrep" 15 1 0 0 0 "polynrep7.txt"
"660" 44 15 "nrep" 15 1 0 0 0 "polynrep7.txt"
"661" 45 1 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep8.txt"
"662" 45 2 "nrep" 15 0.333333333333333 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep8.txt"
"663" 45 3 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep8.txt"
"664" 45 4 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"665" 45 5 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"666" 45 6 "nrep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polynrep8.txt"
"667" 45 7 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"668" 45 8 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"669" 45 9 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"670" 45 10 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"671" 45 11 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep8.txt"
"672" 45 12 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep8.txt"
"673" 45 13 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep8.txt"
"674" 45 14 "nrep" 15 0.466666666666667 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep8.txt"
"675" 45 15 "nrep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polynrep8.txt"
"676" 46 1 "nrep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep9.txt"
"677" 46 2 "nrep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polynrep9.txt"
"678" 46 3 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep9.txt"
"679" 46 4 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep9.txt"
"680" 46 5 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep9.txt"
"681" 46 6 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep9.txt"
"682" 46 7 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep9.txt"
"683" 46 8 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep9.txt"
"684" 46 9 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep9.txt"
"685" 46 10 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep9.txt"
"686" 46 11 "nrep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polynrep9.txt"
"687" 46 12 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep9.txt"
"688" 46 13 "nrep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polynrep9.txt"
"689" 46 14 "nrep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polynrep9.txt"
"690" 46 15 "nrep" 15 1 0 0 0 "polynrep9.txt"
"691" 47 1 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep1.txt"
"692" 47 2 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polyrep1.txt"
"693" 47 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep1.txt"
"694" 47 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep1.txt"
"695" 47 5 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep1.txt"
"696" 47 6 "rep" 15 1 0 0 0 "polyrep1.txt"
"697" 47 7 "rep" 15 1 0 0 0 "polyrep1.txt"
"698" 47 8 "rep" 15 1 0 0 0 "polyrep1.txt"
"699" 47 9 "rep" 15 1 0 0 0 "polyrep1.txt"
"700" 47 10 "rep" 15 1 0 0 0 "polyrep1.txt"
"701" 47 11 "rep" 15 1 0 0 0 "polyrep1.txt"
"702" 47 12 "rep" 15 1 0 0 0 "polyrep1.txt"
"703" 47 13 "rep" 15 1 0 0 0 "polyrep1.txt"
"704" 47 14 "rep" 15 1 0 0 0 "polyrep1.txt"
"705" 47 15 "rep" 15 1 0 0 0 "polyrep1.txt"
"706" 48 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polyrep11.txt"
"707" 48 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep11.txt"
"708" 48 3 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep11.txt"
"709" 48 4 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep11.txt"
"710" 48 5 "rep" 15 1 0 0 0 "polyrep11.txt"
"711" 48 6 "rep" 15 1 0 0 0 "polyrep11.txt"
"712" 48 7 "rep" 15 1 0 0 0 "polyrep11.txt"
"713" 48 8 "rep" 15 1 0 0 0 "polyrep11.txt"
"714" 48 9 "rep" 15 1 0 0 0 "polyrep11.txt"
"715" 48 10 "rep" 15 1 0 0 0 "polyrep11.txt"
"716" 48 11 "rep" 15 1 0 0 0 "polyrep11.txt"
"717" 48 12 "rep" 15 1 0 0 0 "polyrep11.txt"
"718" 48 13 "rep" 15 1 0 0 0 "polyrep11.txt"
"719" 48 14 "rep" 15 1 0 0 0 "polyrep11.txt"
"720" 48 15 "rep" 15 1 0 0 0 "polyrep11.txt"
"721" 49 1 "rep" 15 0.2 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep12.txt"
"722" 49 2 "rep" 15 0.533333333333333 0.516397779494322 0.133333333333333 0.28597155838904 "polyrep12.txt"
"723" 49 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polyrep12.txt"
"724" 49 4 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep12.txt"
"725" 49 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep12.txt"
"726" 49 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep12.txt"
"727" 49 7 "rep" 15 1 0 0 0 "polyrep12.txt"
"728" 49 8 "rep" 15 1 0 0 0 "polyrep12.txt"
"729" 49 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep12.txt"
"730" 49 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep12.txt"
"731" 49 11 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep12.txt"
"732" 49 12 "rep" 15 1 0 0 0 "polyrep12.txt"
"733" 49 13 "rep" 15 1 0 0 0 "polyrep12.txt"
"734" 49 14 "rep" 15 1 0 0 0 "polyrep12.txt"
"735" 49 15 "rep" 15 1 0 0 0 "polyrep12.txt"
"736" 50 1 "rep" 15 0.6 0.50709255283711 0.130930734141595 0.280818495626199 "polyrep13.txt"
"737" 50 2 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep13.txt"
"738" 50 3 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep13.txt"
"739" 50 4 "rep" 15 1 0 0 0 "polyrep13.txt"
"740" 50 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep13.txt"
"741" 50 6 "rep" 15 1 0 0 0 "polyrep13.txt"
"742" 50 7 "rep" 15 1 0 0 0 "polyrep13.txt"
"743" 50 8 "rep" 15 1 0 0 0 "polyrep13.txt"
"744" 50 9 "rep" 15 1 0 0 0 "polyrep13.txt"
"745" 50 10 "rep" 15 1 0 0 0 "polyrep13.txt"
"746" 50 11 "rep" 15 1 0 0 0 "polyrep13.txt"
"747" 50 12 "rep" 15 1 0 0 0 "polyrep13.txt"
"748" 50 13 "rep" 15 1 0 0 0 "polyrep13.txt"
"749" 50 14 "rep" 15 1 0 0 0 "polyrep13.txt"
"750" 50 15 "rep" 15 1 0 0 0 "polyrep13.txt"
"751" 51 1 "rep" 15 0.133333333333333 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep14.txt"
"752" 51 2 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polyrep14.txt"
"753" 51 3 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polyrep14.txt"
"754" 51 4 "rep" 15 0.4 0.50709255283711 0.130930734141595 0.280818495626199 "polyrep14.txt"
"755" 51 5 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polyrep14.txt"
"756" 51 6 "rep" 15 0.666666666666667 0.487950036474267 0.125988157669742 0.270217723405353 "polyrep14.txt"
"757" 51 7 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polyrep14.txt"
"758" 51 8 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep14.txt"
"759" 51 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep14.txt"
"760" 51 10 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep14.txt"
"761" 51 11 "rep" 15 0.733333333333333 0.457737708217063 0.118187368057056 0.253486693688815 "polyrep14.txt"
"762" 51 12 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep14.txt"
"763" 51 13 "rep" 15 1 0 0 0 "polyrep14.txt"
"764" 51 14 "rep" 15 1 0 0 0 "polyrep14.txt"
"765" 51 15 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep14.txt"
"766" 52 1 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep16.txt"
"767" 52 2 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep16.txt"
"768" 52 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep16.txt"
"769" 52 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep16.txt"
"770" 52 5 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep16.txt"
"771" 52 6 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep16.txt"
"772" 52 7 "rep" 15 0.866666666666667 0.351865775274498 0.0908513525158996 0.194856771455429 "polyrep16.txt"
"773" 52 8 "rep" 15 1 0 0 0 "polyrep16.txt"
"774" 52 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep16.txt"
"775" 52 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep16.txt"
"776" 52 11 "rep" 15 1 0 0 0 "polyrep16.txt"
"777" 52 12 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep16.txt"
"778" 52 13 "rep" 15 1 0 0 0 "polyrep16.txt"
"779" 52 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep16.txt"
"780" 52 15 "rep" 15 1 0 0 0 "polyrep16.txt"
"781" 53 1 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep17.txt"
"782" 53 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep17.txt"
"783" 53 3 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"784" 53 4 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep17.txt"
"785" 53 5 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"786" 53 6 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"787" 53 7 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"788" 53 8 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"789" 53 9 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"790" 53 10 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"791" 53 11 "rep" 15 1 0 0 0 "polyrep17.txt"
"792" 53 12 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"793" 53 13 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"794" 53 14 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep17.txt"
"795" 53 15 "rep" 15 1 0 0 0 "polyrep17.txt"
"796" 54 1 "rep" 15 0.266666666666667 0.457737708217063 0.118187368057056 0.253486693688815 "polyrep18.txt"
"797" 54 2 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep18.txt"
"798" 54 3 "rep" 15 0.8 0.414039335605413 0.10690449676497 0.229287341540059 "polyrep18.txt"
"799" 54 4 "rep" 15 0.933333333333333 0.258198889747161 0.0666666666666667 0.14298577919452 "polyrep18.txt"
